invoiceId,CodeSeq
558879,"21239,20725,20727,22457,22456,22668,22460,22178,84946,23298,21238,22464,84879,84978,20914,85099B,71459,20677"
559700,"85123A,22470,21733,82552,22469"
560413,M
560996,"22567,21212,23294,72807C,21381,20754,85199L,23146,23067,21499,21975,22231,22507,23068,85203,23147,22229,23293,20856,22173,85204,85202,21500,72807B,21216,47567B,21445,21213,21041,22665,22227,23198,23295,22294,21380,23153,22283,23298,21156,22766,84406B,21034,22767,22189,21844,21218,72802C,23132,21977,21042,21051,21217,23546,21556,22295,22667,22854,22071,22768,22151,72802B,22898,21448,85214,85123A,23321,21386,21385,21446,22597,23197,23192,22475,23307,21976,21390,22348,22070,22219,85199S,47559B,22558,23133,21559,21389,47566,22352,21447,21452,21462,22588,47591D,20751,22795,22721,72807A,22804,22156"
561070,"21931,22383,20725,22699,21936,21559,47566"
561073,"23154,23286,22956,23245,22665,23295,23170,23240,23171,22558,23299,21770,22189,20914,85152,23172,23287,23288,23297,22978,23082,23188,71459,23285"
561203,"21179,21089,22470,22095,22953,21908,21874,47563A,21903,21172,85152,23310,21642,82580,15058C,20728"
561474,"20726,21931,22326,22386,23199,20713,22384,20712,23201,84997C,23200,22352,20719,21731,22355,21558,21930,22356,23310,85099B,20724,79321"
561893,"85054,22470,22095,21114,23236,22667,21136,22507,22092,22894,22502,85059,23321,22068,22411,22553,20914,23168,21932,22501,23108,23209,85066,21623,23203,21430,21035,20727,23322,23240,22196,22378,22797,22328,22329,22863,21034,79190A,22430,84030E,22276,21930,23128,21428,85099F,22379"
562290,"23298,23203,22411,21621,23344,23200"
562427,"23193,21689,23050,23037,22427,84984A,23202,21136,21616,22178,23175,84978,48188,15056N,23082,22751,84875B,23307,23052,23203,84817,22604,22835,84984D,22699,84984B,21559,23298,21922,22841,20751,84879,23308,22998,22728,22152"
562840,"23294,21240,23295,22839,22094,22691,23199,20713,22093,20712,22367,23201,23200,22414,22980,23165,22960,23293,23086,85099B,23297,22937,22192"
563350,"23169,23320,22908,22991,23032,22927,22952,21928,23028,23199,21485,20713,23300,23200,21929,21787,22992,21743,22411,22302,84978,84536A,23076,21896,22082,21789,20726,23302,22111,23203,22079,22386,23234,21788,22558,23077,20712,22142,22303,21078,22065,23301,84030E,20961,85099F"
563465,"22185,22457,22488,22456"
564020,"23286,23198,21928,23199,23196,23202,23144,22993,22961,23165,21929,22411,23299,20914,23166,23287,85099B,23288,23145,23167,23119,23315,23285,85099F"
564543,"23334,23211,23313,23329,23144,22771"
564551,"22865,22348,23212,20914,22114,22904,22667,22666"
566202,"23332,46776C,84212,23129,48187,23551,23028,71053,22776,47566,46776E,23298,23381,22690,23412,48194,21588,23333,37327,84945,22771"
566240,"21533,22743,48138,23131,23313,22488,72598,22909,23300,37449,21754,23232,22727,23301,23337,85099B,23391,22423,23318,21080,22998,22499,20685,23091"
566478,23084
566670,23198
567794,"22663,21931,23203,22385,20727,22386,23120,21928,22381,23199,23202,23201,20712,23200,21929,22411,20711,21930,85099B,22664,22380,23344,23119,85099F,22379,85099C"
567895,84029E
568092,23134
568146,"23203,22910,23371,20727,23207,23199,23202,23349,22909,23378,22818,23201,23200,23351,23352,22382,22383,23370,23504,23376,23318,23344,23380,85099F,23343,22086"
568674,"85053,23113,22989,23546,22119,23355,23316,21670,23221,23545,22178,22727,23215,POST,22832,84030E,22423,22962,22728,21669"
568919,"22554,21984,22457,22555,22557,22188,22384,47566B,22270,21980,22961,21985,22383,85123A,22614,21983,23263,21986,20726,47590B,22662,20725,23207,21135,47566,23298,23412,23377,22615,47590A,22189,20728"
569418,"22945,23535,22349,23526"
569907,"POST,22222,22223"
569925,21067
570220,"84029E,23356,22969"
572034,"23382,20724"
572213,"22491,21508,22454,22985,22567,22046,22956,22147,22587,85049C,22621,23236,23241,23240,23239,21679,21121,85049E,23190,23235,23233,23293,85124B,21503,21507,22082"
572655,"23083,22574,23307,22697,23571,23319,23583,21889,22621,22619,22699,23170,22573,23171,22947,22993,23173,22576,23174,84375,21257,85049G,23569,21890,22654,20728,22086"
572739,21578
572910,"22131,22966,22326,22694,22384,23144,22629,21172,22383,23215,23145,21623,23209,20973,21755,23084,20727,23207,84378,22630,21914,21915,22964,22831,23489,22130,22863,22327,20728"
573442,"21481,21731,23084,21479,23480,21739,21484"
573629,"22734,POST,23273,22508,22163,21108"
574586,"21804,22575,22158,21821,21820,85048"
574736,"82484,85123A"
574960,"22112,22867,22111,23581,23439,23356,22835,22621,23355,21914,23199,21485,23158,23582,23543,22633,23200,23284,22690,22865,22114,48188,21891,22620"
575707,"20617,22890,23451,22420,22421,23196,22720,23237,20654,22365,22900,22960,22366,20750,22660,20615,23238,20652,23197,23192,22419"
575932,"22697,23581,23356,22577,22095,23583,23597,20723,21900,22144,23093,84596F,23205,85123A,22464,21901,22423,22078,22698,23209,23154,23302,22662,20725,23357,20727,82482,23328,23207,23156,22578,23322,22699,23598,22087,23489,22579,23301,23159,21257,82494L,23681,22360,20724,20728,23332"
576093,"21159,22915,21162,21636,22421,22610,84596G,85032B,22396,85019A,22400,22402,85071B,84596F,22398,84596B,85019B,22065,22403,85071A,85032A,21935,23189,21108,21158"
577613,"21974,21212,22985,22939,22554,22851,23551,23433,22438,21121,23349,21485,84991,23378,21980,22898,23351,21985,16156S,22113,23155,22489,22138,21080,21983,22111,48129,84509A,21913,23494,21124,21122,84510A,21523,20979,23359,22909,47566,84347,22605,23298,22328,48194,21577,84987,21912,23502,21977,23493,21210"
577851,"22867,84029E,23439,82486,22910,23084,84879,84755,82494L,21479,22728,21484"
577905,"82486,82483,85034B,85034C,85038"
578353,"23103,22295,22386,22694,22294,23344,22296"
578475,72807C
578539,"23571,21889,23319,23570,22748,22619,22150,22555,22557,23507,21731,20975,20749,22541,11001,20981,22467,23318,22138,22745,23369,23084,22531,21914,22540,22746,22560,23309,84992,22529,20750,23569,21912,22559"
578791,"21190,23121,22946,22083,22578,15036,37446,22144,84692,22142,22593,85123A,22571,22055,79321"
579493,"23500,23439,23319,21704,22909,84347,23437,23210,23103,23351,23211,23463,22627,23354,85048,23318,20668,22086"
579792,"22755,22574,23583,23478,22603,23477,23474,23210,23507,22403,22594,22113,22437,15056BL,23475,22138,23473,84997D,23209,23311,22752,22601,22662,22758,23255,22400,22757,22595,22328,23264,22593,22436,POST,22756,22635,22634,23681,20676,23256,22602,20675,22326,22816,20679,22899,22818,21481,22398,22576,23211,23382,20677,23510,22348,22617,23084,85199S,22578,21914,22396,22558,23476,22402,22754,22571,84030E,23254,22753"
580715,23320
580990,21109
C540347,22191
C542245,"20726,22941,22383,22727,22943,22380,22729,22726"
C548738,"22302,22303"
C550614,"22635,22968,84849B"
C552015,22332
C552019,"21749,84945"
C552919,21558
C553370,"M,POST"
C557154,"82486,23245"
C557654,"23243,23236,23240"
C557656,M
C559344,22606
C560044,22776
C565671,"22059,22890"
C568649,"23031,23032"
C572850,"22796,23406"
C573306,"22796,82483"
C574483,22426
C575841,21915
C576850,"23470,23404,21428,22138"
C581229,"21508,22027,23392,79191C,85099B,22712,23158,23344,21507,84828,23209"
C581468,"22098,21314"
536414,22139
537246,"20726,21931,22411,22271,POST,22150,20728"
537256,"82582,85049A,22900,22041,22632,21868,21175,21137,85049E,20685,22633"
537634,"22112,22867,21804,22470,22835,21733,48138,84836,21485,22139,22118,21617,82486,22113,22114,22508,21688,22891"
537871,"22561,22867,22703,22786,85208,21677,21621,21866,22556,22558,21231,22988,82582,22900,20975,85214,21232,22548,22553,21873,22812,21683,82599,22440"
537874,85170A
538365,"22112,22111,84997A,21755,84029E,22932,17091J,82483,22835,17091A,22469,22314,84997C,21034,84030E,84997B,84029G,22930"
538558,"22511,22345,22377,21876,22344,21883,22384,84520B,22512,21873,22467,22222,22700,10125,21870,22834,22297,70006,21390,90120D,85199S,21879,21882,70007,22702,22378,22117,21880,21360,90129A,22346,22343,10135,15039"
539075,"37448,21212,22030,22024,21981,22456,21086,21908,22644,21917,21154,22720,22565,22781,22109,22970,22900,22371,21934,22627,22549,21080,20685,22348,22315,47559B,22895,47580,22107,22329,22065,84029G,22897,21967,21210,22840"
539242,"21191,21208,22734,21192,22816,21086,21094,21080,22738"
539298,"22848,22844,22072,22843,22427,21527,35809A,35810A,22720"
540003,"22796,22907,22847,22191,22457,84378,22427,22768,84970S,22193,22776,22720,22961,22171,22624,22969,22846,22767,84978,84970L,22963,22962"
541128,"21245,21035,22136,22457,22488,22196,22696,21658,22357,22846,20711,21033,22569,22467,22896,85231g,22719,DOT,21897,22842"
541172,"21363,84817,84879,21717,22222,22423,22487,84818"
541569,"20973,84997A,22432,21246,22326,21914,22029,20718,22556,21915,84997C,22431,20712,22433,22027,20719,21731,22551,22328,20674,POST,20750,84997B,20676,84247L"
541813,"21107,22391,84927A,21314,22645,22024,21547,21109,22644,22178,22031,72741,85123A,22969,84927E,22393,21656,22423,37495,22718,21108"
542896,"48129,48188,48111,48184"
543310,35954
543738,22791
543782,85232B
544084,"22364,22197,22502,22363,22469"
544098,"22432,82484,21984,22191,85049C,85049F,21981,85049D,22456,21708,22366,22744,21071,22317,15056BL,15056N,22467,22423,22719,85014A,79321,22625,48138,21497,20686,22193,21070,48116,22624,84879,85049H,21977"
544600,"21116,21523"
544794,"21430,22777,21340,47566"
545306,"22079,22914"
545515,"22090,22859,22907,47570B,21090,22984,21086,21087,72760B,47566B,21084,22720,22027,84988,84978,21094,21080,22197,22215,22087,22860,22957,POST,22715,21977,21200,21188,21210"
545590,"84077,23193,22264,22619,21703,85032B,21892,18007,22231,21790,21745,22957,22148,21731,22535,22255,85177,22858,85015,22654,84279P,22620,22254"
545889,M
546239,"22178,22289,22293,22291,84459A,85123A,84459B,22429,22288,84970S,22151,22296"
546426,"77101A,84077,85186C,22784,84218,22439,82552,21165,21904,22288,22047,82551,22384,21754,22267,22292,M,21166,85186A,85123A,22266,22650,22285,85194S,21383,22289,21755,21843,21390,21913,20727,22294,23230,22023,22084,71053,21907,22286,85096,23232,84946,21324,21830,85152,21930,21174,82599,20728,85187"
546677,"22844,84879,47566"
546687,"22449,84279B,22796,22743,22531,22619,21915,22487,22779,22560,84946,21735,20975,22766,22744,84879,21934,21935,21829,84279P,22738,20974"
546790,"22519,82484,82483,21917,22045,21790,21156,82486,21929,22383,82494L,21930,10002,21500"
547032,"47570B,21080,47599A"
547066,"21974,21212,47570B,22417,21121,22384,22316,21242,20914,22333,21094,21080,21213,20725,22315,20727,21122,47559B,47580,21123,21238,21244,47591D,84992,21218,20676,21977,20728,21042,21243"
547398,"21931,21557,21947,22041,21217,21157,21928,22457,22381,22183,20713,22622,22900,22502,22383,22411,72349b,21192,47566b,22722,21033,22176,21061,21080,21216,20685,20726,22385,48138,20727,21272,84378,22294,22094,22196,21559,20712,22352,48116,20711,85099B,47591d,21977,DOT,85099C"
548017,"21212,22750,22743,22570,84991,22993,22720,22568,22961,84988,22960,84375,47591D,22429,84987,22742,22569,22978,21977,22940,21210"
548410,"23007,22991,22992,23010"
548545,"37448,22927,21876,37447,21868,90147,90026B,90026D,22372,37370,22649,22926,22059,90014A,22278,22371,90014C,48111,22499"
548725,POST
548734,"22697,21730,22699,22423,21467,22804,22193,22698"
548792,"21212,23182,22326,22417,82552,84836,22979,79030G,82551,22951,22507,22178,21242,21172,21770,37482P,21773,21936,20726,22169,22096,21976,21933,22197,22989,22297,20727,85146,22084,22558,22195,22928,47566,21399,84879,85145,21775"
549614,"22197,48187,21989,21988,22381,20902,22651,21086,20903,35809A,22892,21731,22329,22692,22343,21844,21094,21987,35810A,20685,22379"
549789,"22755,22750,22977,84077,84755,22984,22661,22652,22037,20723,22712,22817,22384,84991,21790,23205,20972,22383,21936,84247L,22716,20726,21976,22662,20725,20727,23207,21155,20971,20718,22367,23204,23206,22993,20719,22355,22382,22754,47591D,22975,22356,22896,20724,23254,21977,20728,23256,22749"
549932,"20726,21931,20719,22383,20725,22668,22384,22669"
549936,"21756,22423,22084"
551391,"22971,84997A,22481,22973,22976,22729,22970,22328,22974,22725,22727,21034,10125,21881"
551548,"21363,21090,22326,84951B,21361,22640,22176,22642,47590B,22604,22989,22108,84931A,22219,22668,21155,22196,22195,22175,22558,84951A,22107,84931B,22638,47590A,84879,22327,22896"
551848,22970
552624,"23146,23067,23199,21670,23144,22178,21745,21929,23147,23075,22464,23299,85061W,21877,79321,23209,23055,21272,23053,17091A,21673,22185,23298,22495,23048,23208,48194,15034,22189,48184,21668,22426,23064,23050,22607,22427,85173,23158,23201,21672,21172,22496,22425,21534,71459,23057,21669,23073,23154,23065,22989,21671,23207,21621,22488,23156,22219,15036,23051,47566,21922,21577,22165,21871,23056"
553170,"85152,17003,21908"
553471,"22848,22849,22960,22847,22846,22061,22424,37449,22666"
553655,"21745,23298,82486,23147,22470,21733,84978,22469,22797,21391,47566,23091"
553660,"22413,84924A,21845,82567,22115,78124,17091A,79337,62043B,37370,84875B"
553859,"21191,22798,23100,23091,20617,23090,85049C,23109,22077,84984A,23199,21189,23202,23041,23093,72349B,21792,23200,22502,21620,79000,21275,20619,21192,84945,21865,23082,20618,23108,23073,21609,23203,21913,21196,84984B,22485,20941,21135,23046,72351A,84859A,21617,22605,23103,84406B,84766,72351B,85049G,20622,21912,21188,23102,23079"
554487,"21468,21165,21866,21908,21864,21524,23284,85025C,84988,21867,21465,21865,21644,20655,20618,48187,22996,22995,22997,22948,22355,23003,48194,47591D,22994,21469,48184,22998,85020"
554545,"23144,22629,22046,23233,22708,23084,22630,21871,23145,23158,71459,22993,23190"
554650,"22432,22977,23191,23199,21121,21693,22431,23200,21731,20749,23076,23209,23078,16237,23084,16236,21559,35809A,22352,23206,21156,23208,22975,POST,20750,84997B,23280,21949,16238,22840"
554979,"22813,62074B,23000,22295,20716,23300,23201,22433,22568,23147,23138,85123A,85071A,21033,23148,85174,84828,23302,22147,22297,22268,22995,23002,22993,22296,22551,85071C,23003,85183A,21294,85183B,84971S,22999,21174,22998,84519B"
555075,85123A
555523,"22432,23255,22331,20682,22326,22077,85049E,22431,23204,22352,22898,22961,23298,22492,22328,22436,POST,22179,85049G,22742,22968,22327,23256,23254,22082,85185B"
556228,"48187,21524"
556580,"21868,22852,22839,22652,22845,22853,85049E,22720,23165,22844,22624,23243,22761,22627,10133,22192"
557110,21621
557279,"23006,21012,22300,16014,23191,22925,21786,22979,22993,23237,16016,22961,22429,16015,22999,23188,22301,23252"
557644,"21947,85131A,84755,23032,22445,16020C,16225,23282,21166,23175,22403,22673,21094,22489,21935,23188,21213,20974,21684,85131D,35653,23209,23203,22297,22616,17084N,22227,22531,22839,22792,17012C,23157,72351A,22107,84568,22960,23004,21504,85086A,84969,21906,21403,23288,23308,23228,DOT,90059D,17012D,22771,15039,22090,23227,46776A,21556,82581,22979,22151,23093,21481,23284,51014L,22502,85049A,23321,22335,21033,22167,85039B,71143,20707,23121,21989,84947,22996,22540,85039A,15036,17012B,22558,22193,23221,21288,21452,35916C,23270,22355,23159,21746,20711,21949,23061,21219,23344,85099F,85215,21212,23090,22457,22465,22661,21086,22155,22269,21716,21811,21992,21929,21731,23174,23096,84375,22437,20839,22504,21987,10133,84536A,21080,22341,22662,22598,51014A,21314,21988,22740,22993,23206,21544,84946,22382,23226,23243,85099B,84913A,21668,23252,20838,23290,22847,23050,84836,85039C,22599,23201,22720,21622,21980,20733,22674,21172,85123A,23250,21385,22222,23238,23168,22399,84796B,23154,21794,21194,82482,22219,21991,23002,85116,21167,21880,47566,23204,22492,22321,20719,22329,22893,22754,21948,84997B,22182,71403,22088,79030D,23056"
558339,"22771,23034,22775,21671,23032,23033,21673,23035,23029,23031,21672,22773,22772,21668,21669"
558363,"22854,22666"
558686,"23079,21669,21672,21498,21671,85099B,21673,84279P,21668,21670,22771"
559861,"85036C,22562,23336,22748,22530,72802C,23335,23229,22534,22033,22563"
559865,"23078,21498,22625,21381,22386,22083,21499,21380,21497,22047,21929,22624,22411,16161U,85099B,22824,23310,23076,22499,23256,23254,21500,85099F,22637,85099C"
560285,"21212,22670,22470,21677,21121,23342,23306,84988,85123A,22730,22637,22348,23341,21124,21879,21122,22469,22195,22726,22139,23270,22727,84992,85152,21175,22671,22156,22728,21210"
560790,"22697,23284,48138,15056N,22423,22077,21523,22698"
560861,"22562,22158,85049E,23217,23200,21813,85049A,22113,21809,84978,21385,22546,21819,23219,21591,21609,84974,21314,85036A,23131,17084N,22531,22544,21820,22469,21818,21817,21123,22537,85049G,21613,20931,20984,21812,22156,16238,22563"
560863,"75049L,23290,23292,23302,22131,21868,21621,21892,22396,22400,21790,21208,22551,22174,23301,23243,21034,22435,22614,22730,21890,23242,22549,23082,21896,22399,21791"
560895,"22798,22697,23227,21498,23245,23546,22417,23067,16161P,23013,22460,22951,23275,21980,23293,22467,22423,23297,21500,71459,22698,23307,22704,21313,23295,23230,23240,21497,23014,22699,84970S,23133,23232,23545,23226,84992,23549,23231,23134,22156,23296"
561204,"21755,82484,21733,22029,22712,21754,21509,22814,21735,23284,22120,23298,85123A,82486,22189,82494L,22968,22804,22654,23132,21507,21955,22716,85066"
561534,"23122,84077,22457,23120,22439,23550,22037,22029,21121,21136,21754,23190,22178,23338,23162,85123A,23297,22138,22434,22617,82482,23020,21124,22488,21122,22139,22814,23007,23184,21504,21833,22436,84879,23549,84970L,82494L,23310"
561637,22699
561857,"22030,84580,20727,23032,22386,21989,82482,20713,84970S,22149,84991,21790,23144,20719,21078,22815,85123A,22548,82494L,22356,21213"
562155,"21985,22616,21986"
562383,22523
562433,"23203,22197,23120,21497,23199,15036,22193,22726,23200,21731,85099B,22896,21977,85099F"
562575,"22341,85123A,22279,21756,21577,22457,85078,84836,22508,22423,21155,22244"
562615,"21931,20725,84927F,82581,84596G,20723,84596F,84596B,84406B,85123A,22173,21033,82494L,85099B,82580,20724,20728,85099F,85099C"
562718,"21974,22090,23298,84988,21733,84987,21746,22668,21210,47566"
562789,"22663,22567,23286,23294,22659,22907,23245,21240,23360,20754,22344,23347,22557,23199,20723,22556,22507,21561,22666,22629,22474,21731,23147,23293,23287,23289,22467,22489,22627,21935,23297,23209,23203,23255,23346,23295,20712,22993,22560,23298,22626,22328,22960,22624,23243,22631,85099B,23288,21218,20724,23296,20728,23285,23343,20752,23290,21249,22561,22326,21928,23236,20713,21439,23201,22720,23200,21481,22961,23306,22472,20914,21429,23238,22716,23108,23307,23292,22989,22621,22386,22630,23240,23291,21559,23359,23204,22352,21918,22551,20719,23309,22355,21244,20750,23344,23345"
